n_image,hex0,L0,U0,V0,size0,hex1,L1,U1,V1,size1,hex2,L2,U2,V2,size2,hex3,L3,U3,V3,size3,hex4,L4,U4,V4,size4
0296,#5a4031,29.569393458222358,17.34898778020067,12.87814516295385,0.0808992654142582,#cdae9b,73.29736499708238,20.590041469412167,18.009810357084312,0.2492087146756583,#383f4b,26.458659326703838,-3.877023214611127,-9.747101817098594,0.3510220977842004,#8f5a40,43.540711451532495,38.970859570230644,23.607111656012,0.2631899285484907,#a5455b,42.78148402419915,64.58777370191109,1.2543364745597714,0.05567999357739242
0297,#454a50,31.211991675944248,-2.8584934059097957,-5.121349509855766,0.24600694444444443,#b6d1aa,80.98712166383896,-13.374964134651497,26.358577065118325,0.22047105812459858,#667662,47.833020444437516,-7.972786002112951,13.345963827442924,0.19800297045600515,#70b3b6,68.79557613912274,-31.318811185804915,-9.25963067121069,0.17937289258188824,#648e4a,54.60507409244234,-21.016123114655798,42.37656720205368,0.15614613439306357
0298,#5ba8c5,65.16793363579363,-33.23660153711562,-31.99213804919168,0.4469036006743738,#d9bda1,78.29874076926495,19.18579950309165,23.98442097249893,0.1621613078034682,#43536f,35.05782482120619,-8.572415755585983,-24.31083161549878,0.09600242854849068,#a5cfc2,79.90835774353998,-21.426430171487794,5.642104483505341,0.1928764250160565,#353843,23.639845838483055,-1.9556182866842104,-8.300466480362443,0.10205623795761079
0299,#2f3228,20.198374245953502,-1.0513106942405983,6.106958056044627,0.45878241409762366,#39484f,29.58587376569313,-7.400936743842411,-6.938355449233209,0.23857428147077714,#8f9d4b,62.05042760443486,-5.204414629148959,51.38860668216146,0.07363419235709698,#52697e,43.364405224721544,-11.918777777241058,-19.73586133827822,0.08698267903018625,#4b623c,38.82465588035939,-11.193551167440637,24.107168173470278,0.142026433044316
0300,#5e775a,47.38028475960211,-12.472742295342115,18.95613299536763,0.1736241570327553,#d2ba7b,76.22265870781087,19.048925373404444,45.61519986304665,0.4298264892421323,#6b483a,34.12069822150153,23.852044555831466,13.771465101199755,0.09461905908798972,#b85259,48.19410937176593,72.86003636965107,11.808539083232752,0.13350794797687862,#84a85b,64.696363390252,-17.88722536375037,48.8594391814498,0.16842234666024405
0301,#425a45,35.79123146898449,-11.606383130507687,12.978257774659816,0.15878592646114323,#427cab,50.112616371271955,-24.159254628098402,-45.51770815689002,0.162040883911368,#bd8170,59.60795650415892,41.97958303300378,20.16309056486824,0.09400389370584457,#b6c2bc,77.37596191113852,-6.363809839692545,3.264223988126114,0.4203922808285164,#599c4e,58.46186704646239,-32.48268505979206,47.61015775980293,0.1647770150931278
0302,#4a9dc4,61.26756387378548,-33.5139797679326,-40.96895439629682,0.09846058124598588,#bcbea9,76.30368219139709,-0.025668369547628248,15.720636412139992,0.3104984545600514,#9f725b,52.019465467369486,31.903519038935478,21.80900492767299,0.2319650168593449,#849c40,60.82789262278243,-11.10155667271573,55.130957996253976,0.10708995664739884,#5a6661,42.06081276046777,-6.212783563891494,2.493253764564517,0.251985990687219
0303,#ad8d6d,60.81585172821383,22.882987131094055,26.587498834867333,0.1559594773603083,#5d969e,58.60941892744819,-26.516166294356896,-12.41003435913524,0.1935437740847784,#383944,24.271747472733153,-1.0468903535830048,-8.106949864391456,0.3830488318882466,#3399b6,58.84678716087747,-37.359453302744164,-33.297559577401586,0.1428483261078998,#9eb1a4,70.45066094205711,-9.868608743403346,7.948793231529377,0.12459959055876686
0304,#393b42,24.924456172737102,-1.3338134410085614,-5.299010436705301,0.272734023763648,#0c5678,34.16834887302653,-21.9445130188888,-33.334023898821876,0.4221620102761721,#d0a88b,71.7447881466279,27.756522330528547,25.90346463498728,0.12557301701991008,#b3cfce,81.1070592035877,-14.85775561986654,-2.4286814682156743,0.09581125561978163,#31897e,51.89349512242539,-35.068130633996084,1.6130421684708294,0.08371969332048812
0305,#77937f,58.340800382476985,-14.273028762472263,12.43301985861862,0.20302765735388567,#6d989f,60.0781970707412,-21.288551789820424,-10.362399694338773,0.2466095656711625,#3a383a,23.78150354914539,0.9118137738672119,-1.182651264125433,0.14061897880539498,#aebabf,74.74777772045204,-6.831439011215634,-5.4196091456666124,0.20604578114964675,#cead8c,72.82817463786871,23.18212023019493,27.810537401956378,0.20369801701991008
0306,#968a68,57.71362685686219,9.425454111394709,25.790026527272065,0.26018635597302503,#3c3c35,25.104807270433753,0.3478913840510711,4.816528745743117,0.23339806117533718,#5e5e4a,39.37683359974078,1.039484539545457,14.400798857029551,0.3427790823699422,#98a493,66.00690691229067,-5.938271490799824,11.704710974568506,0.0920229206807964,#677d8d,51.23671389810052,-11.822390459474516,-15.588975598869451,0.07161357980089916
0307,#5b4e38,33.896489693480575,9.230370712763174,16.31037065702931,0.22018404784842646,#2f2c25,18.095376430947034,1.8152660962454543,4.611986523222279,0.4397614603403982,#d3c3b2,79.66725281893864,10.601335737404906,14.790180682487561,0.062156290141297366,#43494b,30.559758662440537,-3.1782684481916594,-2.1744090179796154,0.19194464515093126,#8c7859,51.53057973203089,14.65152392626774,24.1942235900709,0.08595355651894669
0308,#3a3c37,24.97401778865207,-0.7897619643960604,3.2634904651158556,0.40958273121387284,#666349,41.57869196560749,3.174732749613647,18.74015235953983,0.25368948699421967,#9f9b71,63.34790127338131,4.697061179975963,30.55783411346973,0.2212302304110469,#c36367,53.49963208042054,67.85222150819858,12.248309610521709,0.01483170761078998,#7b98a2,61.02406888720553,-15.258075018869889,-11.43453062556419,0.10066584377007065
0309,#64865f,52.492727998547636,-16.993130864979438,25.34758917229673,0.19795128853564548,#4d5449,34.80126859720929,-3.2869285017450824,7.317901881606458,0.29050557964033397,#a4a587,66.93965637875482,1.005737208758574,22.216868960597903,0.37710440751445085,#a3715d,52.27300244456977,35.31564560647584,20.538032389587947,0.032276613680154144,#96b9b7,72.62783088831206,-18.153725439678887,-2.3279874196514263,0.10216211062941555
0310,#31342f,21.260604610121753,-1.2484310888918433,3.0299700685652113,0.44534912893384715,#65614d,40.97990535804783,3.4663052019874323,14.867413748672947,0.26229879174694926,#aca6b4,68.99571826587604,2.543079489236624,-10.387931304114721,0.09392461464354528,#b9926d,63.3239179380095,28.2469198868934,30.54047593122687,0.09112375561978163,#baa297,68.398242669905,15.405902776906869,11.358323218129014,0.10730370905587669
0311,#4a565d,35.794200775330985,-6.392676237713263,-6.820383307018703,0.1733451750160565,#5db0c4,67.54772971802424,-35.786904775182656,-24.767624417855274,0.13167901011560693,#92866e,56.37423512567183,8.783215356818811,19.07565719370552,0.27791425818882465,#adc6c3,77.99998508753312,-13.286463107521442,-0.5145018194722553,0.21649305555555556,#555141,34.391608721784436,3.187337709492128,11.772657122650449,0.20056850112395633
0312,#828b78,56.65111975100349,-4.191947553810515,13.426195608603653,0.2790392180475273,#454042,27.64235042086088,2.5615705342938933,-0.8621645514498819,0.2408437700706487,#b0a274,66.77293436803414,11.402828945580591,34.07882625573363,0.1883665502569043,#516840,41.24784621930521,-11.238901491092722,25.606957017254235,0.11704148603082852,#a8a9b2,69.40898982514526,-1.070070000485749,-7.284863966320776,0.1747089755940912
0313,#829aa4,62.11476884063015,-12.949875671194897,-10.8868164750413,0.04257937941554271,#305fa6,40.51693904197979,-18.189860400353513,-63.117993156041784,0.3440189466923571,#232d31,17.717558189240258,-4.313820351107886,-3.587147089553455,0.3890780547527296,#4a6e81,44.50745320659041,-17.091501441154165,-19.444569319744755,0.1287386600834939,#5483b5,53.44163592094431,-21.559297322800315,-47.24887721242683,0.09558495905587669
0314,#c8cfce,82.57246434041068,-3.8498029386791446,-0.07091011244162901,0.3863233582209377,#3c3d3f,25.73438248163741,-0.6101231057240203,-1.5513482166757124,0.10978745183044317,#ddb799,77.00503868972156,26.18313655904241,26.447136341433584,0.09774506262042389,#2d5069,32.51323786183002,-14.72652772560491,-23.52153538582167,0.1132717164418754,#90a8b0,67.32851986762526,-12.995225571617798,-9.245800281281426,0.2928724108863198
0315,#85522f,39.96019108486444,38.580079826279494,27.149883600521413,0.12522278420038535,#3a3332,21.935403875345713,3.702226220980615,1.4472631550542099,0.3005820488118176,#ab926b,61.8931854208583,18.501679082526636,30.367243838638384,0.2769734465317919,#959794,62.220302426972836,-0.9702331128580345,2.0946653730137004,0.1762022318561336,#593d29,28.437137393488655,19.224087038531913,15.634406166510859,0.12101948859987155
0316,#82909c,59.05974308371195,-8.061662038890473,-11.366876490396672,0.24134152215799615,#223240,20.009318096281454,-6.764480739756619,-11.450561589571423,0.23477089354527939,#6e7361,47.545912527171815,-1.9568862036278991,12.909237141124144,0.12266829238921002,#bdc8d0,79.99990793607739,-6.434768429092545,-7.685241864933282,0.0889581326268465,#55606a,40.143226361171386,-6.150654251465127,-9.205557219663387,0.31226115928066794
0317,#615147,35.754819622691514,10.286622595411737,9.089920137196083,0.0917956205844573,#31393e,23.42855019964859,-3.953725936831131,-4.425519671080564,0.3701082811496468,#727f87,52.403687115458496,-7.324936326634389,-7.959025652515912,0.3715719332048812,#dcbea3,78.86109435979796,20.41714471395015,23.523350684380034,0.06342425337186898,#a0827c,56.97258075496906,19.148644369714525,8.444754793348247,0.1030999116891458
0318,#4d2b27,21.77089787637314,20.921485807288896,6.691549336190993,0.49245594492614003,#5a6981,44.033758347179685,-8.569724275138311,-21.323324506482138,0.11130529463712267,#d4aa85,72.52233651727366,29.879086674290154,31.327243205461162,0.03040703275529865,#863c2d,34.983774702722165,54.8353826271869,19.062098942907983,0.210108582209377,#a59ba5,65.08841309551602,5.1215698837103485,-6.632640622988514,0.15572314547206165
0319,#4f5c61,38.16268312433796,-6.896584823063128,-5.393003239918359,0.2999769187540141,#1795bd,57.41473939713174,-38.821779621103666,-43.52829355131718,0.19529895231213873,#84b055,66.98457178957489,-22.04736060523549,56.002240133982944,0.12070237235067438,#b4c6cd,78.75168261980455,-10.045511151930114,-7.717674370126226,0.3229101437058446,#ac6b60,51.98571318688413,45.716845216833825,16.810043653055647,0.06111161287732819
0320,#dbae7b,74.038250789028,33.2021337889648,40.18730219108704,0.1624493216120745,#58626f,41.14872466602273,-5.799075498247187,-11.540533544576997,0.2364307361913937,#b6aebb,72.09807412477231,3.750891597185034,-9.297638409853985,0.2325149526332691,#bfbba6,75.6811637024081,3.53578979131268,16.361652584462973,0.14075395391779064,#a88a78,59.760633150163244,20.249141833010874,17.030924815685385,0.22785103564547207
0321,#615450,36.857790256170446,7.894320813319852,4.549831640655432,0.2222824341682723,#088bc0,54.36639747568975,-36.00848595865708,-54.35021933145804,0.2565530667951188,#c4a690,70.19172545097771,20.28360706324269,19.972016843568785,0.10297798249839435,#16171c,7.833397878482947,-0.4561429841648205,-2.3248009112254215,0.2474063704238921,#869398,60.07128344716237,-7.299730498017935,-5.549487682250414,0.1707801461143224
0322,#b5987e,64.79334510390089,20.125787162917725,22.499156675272637,0.06343729929351316,#8ba3b4,65.73165013272998,-13.196986366246005,-16.670688378326755,0.22828155105973025,#03669e,41.200298829312324,-25.839861463055616,-53.62537969650229,0.3116956687540141,#39464d,28.865772861369962,-6.496006672459327,-6.6999918885732335,0.16579710581245985,#cdd2d9,84.00839636306266,-3.1540116901763304,-6.136137602489524,0.2307883750802826
0323,#1085ab,51.63816308559943,-34.984656224904974,-40.85043702321906,0.27546162491971743,#c0c8c5,79.92359117493132,-4.3079113062635335,1.377540498088292,0.33807703114964677,#454746,29.94575239026257,-1.0052310162715032,0.5034421249225517,0.08990847784200386,#d4b88a,76.13910557719092,20.644861477067263,35.791622860448086,0.24859555635838151,#61ac5a,63.98539864042979,-36.16966318730654,50.36482961673618,0.04795730973025048
0324,#d4d6d5,85.45050401925322,-1.0694136845708424,0.5230740786791077,0.19718208092485548,#0389b6,53.26211163360776,-36.23830562675816,-47.381335180130314,0.3499237315350032,#67ae4c,64.7050696434919,-34.89705013505717,58.32130906305043,0.2132626846499679,#867c5d,52.14578085117563,7.954121013950263,23.3393786329495,0.0779383429672447,#99b3bd,71.34137694677855,-14.073013556670633,-11.096847458540969,0.1616931599229287
0325,#ac844e,57.86968084402571,30.759016446042434,39.384368273549654,0.130623795761079,#5d5756,37.50922127950068,3.4625640035995633,1.4768582616435986,0.19309318802183686,#201d1d,11.096124063600481,1.1804150975707972,0.25294657696871914,0.21515183445728966,#939192,60.36385229555792,1.084377503715217,-0.5470423323069185,0.16057923892100193,#cab28d,73.75343176814923,17.342485353883117,29.54857945357187,0.30055194283879255
0326,#4d6976,42.74613083130817,-13.869678774084738,-13.587260357799593,0.3546187580282595,#ada292,67.12708542647944,7.542165561200519,13.455964354605836,0.07851587588310854,#8b9e9e,63.68111244948774,-10.240730884083154,-2.220008421673151,0.16696872992935133,#3a474b,29.194272110593715,-6.459007454240853,-4.408474000651067,0.18736753371868978,#6a8791,54.48662296583409,-15.008014681236482,-11.399951109109635,0.21252910244059087
0327,#3f3d37,25.77342905350008,1.3795701308376396,4.376434016807218,0.16586434248554913,#94a097,64.70113455472975,-6.247762570842529,5.6152069895387795,0.1468785123635196,#635f56,40.4248788663755,2.821313835155724,7.175765505795708,0.22111632947976878,#0b0f14,4.184923329107322,-0.8688143726507752,-1.774141176321571,0.3065375120423892,#ad9175,62.01492647850668,19.69556833177126,23.63732237501079,0.15960330362877329
0328,#65a945,62.98716264792827,-33.56839143955232,58.750262560699,0.3138065992292871,#3f3e37,26.092280182635562,0.89121762271558,4.963314428894959,0.2534656992614001,#699f95,61.6271994991466,-26.03045178571967,2.501831943197282,0.09700646274887605,#c4a58d,69.87351794602951,21.14755312031327,21.467448252782326,0.0950279985549133,#397b49,46.33338783984618,-29.8519227034754,30.557202756642077,0.24069324020552343
0329,#40342f,22.83152223766713,6.8989883333992195,4.649337526613261,0.42166074582530505,#7a5b43,41.25643231428669,21.992569693131962,20.01807943733718,0.2859655989081567,#bb9b7a,66.0692531874501,22.762958109725226,27.478590331119452,0.10798560934489403,#d7d4c6,84.79781455469657,2.520778776909668,11.048458551775768,0.09194865928066795,#ca6c66,56.32999739942602,67.76346708491171,18.170897411221702,0.09243938664097624
0330,#778d8e,57.00165010257908,-11.66986840518728,-3.325466793854113,0.10650790783558124,#232522,14.377777590151055,-0.7364654006704893,1.5746911978248899,0.43294195568400773,#574f40,33.95882750959828,5.562308302674652,11.468948872528621,0.23956075385356454,#b4babb,75.0820590592259,-3.4060527616926373,-1.524432879680778,0.06777356294155427,#364b55,30.573722433218684,-9.941168654751332,-9.9410584382835,0.15321581968529221
0331,#80847b,54.576269806633306,-1.7979792591343993,6.469225304631097,0.14197625642260758,#292927,16.52225100976051,0.08930290637279473,1.2337849199253006,0.343857377970456,#b0957d,63.51299167398467,18.6251966346765,20.8892724561729,0.1279313182402055,#b2b5a9,73.13962734076813,-1.0671214064346914,8.893386110727198,0.23399165061014773,#98a3a1,66.09196617493225,-5.990698133840491,0.26062094768780814,0.15224339675658316
0332,#544e45,33.48504658183752,3.9504662063001432,7.180626212313867,0.30496447495183043,#8b8865,56.12482786283664,3.698595882107658,25.56777920996698,0.3554963471419396,#c3c6be,79.447308327419,-1.2672255914845507,5.827541110716058,0.20040693240205523,#95c5d1,76.63322153934855,-24.223693331597307,-15.057886088523333,0.06265705282594733,#629e7c,60.34214852268394,-28.795116654541037,20.460097257918115,0.07647519267822736
0333,#3d332c,22.094327269848,5.839182238718958,5.6344312632236955,0.1499302544958253,#959993,62.742085176727244,-1.9468490612424707,4.189007030793943,0.16492453436095056,#948263,55.23919827208334,13.24151590034534,24.26392723514323,0.13141558285163776,#202626,14.586503282579379,-2.445403225452419,-0.5300208607140139,0.3310061416184971,#4c5045,33.357549384045996,-1.65491240498821,7.549319815283697,0.22272348667308928
0334,#b3b2ad,72.5227247827751,0.8566305331224919,3.999602626310134,0.15504275048169558,#575042,34.30770842980198,4.886840325928764,10.731512578502269,0.3407705122029544,#9f9072,60.36697981834368,11.111292993207853,23.575295080026713,0.27429000080282595,#747470,48.72742464657276,0.22322965736008435,3.082159811285674,0.1667509633911368,#9a9662,61.2768647497587,5.180267033439187,36.501000112481066,0.06314577312138728
0335,#b6ae8e,70.98829349284127,6.652633256812368,24.543162444137753,0.13789338471419396,#535f69,39.65315054594959,-6.614849253587289,-9.312367911789291,0.11550357257546563,#c8cccb,81.71671420334793,-2.1906389397378634,0.2851538430920555,0.30105471258831085,#8c6549,46.12932690992773,28.21599272410513,23.669122667350482,0.1484023763648041,#44382e,24.495973334131946,7.392508311951911,7.8959982182374056,0.2971459537572254
0336,#1d1b1d,10.059661465289558,0.6543542154972593,-0.8476748475827508,0.5430063824662813,#383c48,25.382804019718023,-2.497375202577058,-9.310280658706425,0.2875220777135517,#7d7fad,54.61167523914821,-3.705153404036601,-38.28826238691689,0.035350935292228644,#857167,49.22373284291167,12.961674299681325,9.968922083907337,0.0473873033076429,#643548,28.70452168767806,26.930506152008736,-6.208658791900749,0.08673330122029543
0337,#223347,20.683577168239957,-7.175001536236738,-16.06666658910218,0.11182060854206807,#c84e57,49.999459803969145,88.95619221377395,14.560617318085173,0.0891197013487476,#cfc4b0,79.54559640039713,7.711346575614153,16.40667066587006,0.0863961143224149,#e69c6b,70.63822557389892,55.53022493585406,41.28195661744637,0.015463933044315993,#15101d,5.5889066538727326,0.7886647854062692,-4.558813465402141,0.6971996427424534
0338,#4c4236,28.64092568329623,6.477396078349622,9.314773817248648,0.14193962748876043,#b49176,62.72890432678875,24.475612756898705,23.76216475495184,0.1862225032113038,#1a1917,8.796141745365183,0.4154660896215012,0.9879121483274573,0.3667715358060373,#575d67,39.299696151752926,-3.669429561435017,-8.58424939872538,0.203703536448298,#9b9aa3,63.936880653653645,0.041675935312137556,-7.036771293750259,0.10136279704560051
0339,#272422,14.448895614139715,1.428901753218023,1.4427791404883097,0.5694805716120745,#836d4b,47.32794620891679,16.320782846362594,25.771683285536678,0.2602124478163134,#90929a,60.622523906134035,-1.564627586231864,-6.6212326884011965,0.08597061657032755,#cb555a,51.7621240716595,86.30088801081273,15.968629197865667,0.0380123033076429,#6e3739,30.262417859151924,36.35860884362064,6.700751704870127,0.04632406069364162
0340,#282828,16.114391511356175,0.00011671050704077139,-0.0025501497320283423,0.4848842927103404,#876b49,47.16775064201071,20.610129897779345,26.244079696756113,0.0780271555876686,#724448,34.35489108874337,29.386680731632243,3.790358630095293,0.06869580924855491,#473c37,26.294989602738866,6.474955857939104,4.709720049298363,0.25415813664097625,#b39e80,66.21043099052692,14.995538381959921,24.376711304496954,0.11423460581245985
0341,#121214,5.525615758286961,-0.05210850370588721,-0.7238400290689426,0.5932933927424534,#57666f,42.27172675978923,-8.094040490983978,-8.899110956420422,0.08132426140012845,#72624c,42.513258512175526,11.310159056612067,17.431266906451782,0.023397860468850354,#2a2929,16.690783242395284,0.4578602530881046,0.09613349118883496,0.2805068842324984,#7c4951,37.19717769411003,32.46389976895151,1.8213675651338346,0.021477601156069365
0342,#325e57,36.689633851914756,-19.33243315247147,1.3938773107281763,0.18504134553628773,#c7aea3,72.93084592083726,15.961476199508922,11.48594312830847,0.06860348426461144,#b2b8d0,75.0136130545689,-4.572282489885931,-20.124461423653738,0.19766578355812459,#2c343b,21.234361969623357,-3.8751074640506324,-5.743234105146242,0.4738228564547206,#768051,51.70574080328747,-3.834007456651911,31.68717194514839,0.07486653018625562
0343,#87a8be,67.181782233876,-17.44470565589637,-21.870261348504282,0.23578295600513807,#0266a2,41.41187862507289,-25.663330337498188,-56.93387052033409,0.3965483501926782,#d2d7e0,85.84826648427736,-3.2556424680863794,-7.717603335873768,0.24695829319203597,#3f3d3d,25.95475780679135,1.0462986057388783,0.2216311460625938,0.021420901573538858,#a6a3a1,67.18288259741166,1.8403802313218678,1.9205681269818418,0.09928949903660886
0344,#016eb6,44.990425986679085,-27.234064011509705,-67.70369144592547,0.642670700867052,#bedbe7,85.69491971342502,-15.722290311989719,-12.97816283231288,0.030780346820809247,#27a3d3,62.78296364481763,-40.712529039962455,-50.93178934594067,0.06961604849068721,#898185,54.77490039269857,4.371680825589911,-2.1280564611422017,0.020920138888888887,#0082c2,51.67763570399042,-33.17160806778606,-63.12682417585968,0.23601276493256262
0345,#596876,43.25972999947258,-8.262746595471508,-13.002744538410605,0.0909064908477842,#3993c7,57.90356360179997,-33.25103808170111,-52.47511463897897,0.3376344733461785,#b1937c,63.06955825304597,20.60503672079396,20.536535538309067,0.13901332691072577,#554b45,32.6857989395331,6.133760562565336,5.511511833416953,0.23536097061657033,#bcc4ce,78.82605119803141,-4.93043597261732,-8.93039034320875,0.19708473827874118
0346,#3b823e,48.563901346333466,-32.51166347256251,40.6921164773319,0.38636851718047527,#36683d,39.61665020500606,-23.04742629562018,26.118737268827388,0.2065164378612717,#4e9a48,57.26785071891298,-35.92574926717973,49.23776801630367,0.24490807642903017,#aeb09e,71.22659012451574,-0.18366665465166238,13.502951992458893,0.1106369420359666,#474c4d,31.907456796379897,-2.662909955556114,-1.3228123741994937,0.05157002649325626
0347,#71a940,63.554044690959,-28.160868584795512,60.93895909464625,0.579228383911368,#dac2a7,79.77277876217761,16.43441880194293,22.85651498684083,0.045836845696852924,#91a8a7,67.13770791435145,-12.264517841565459,-1.8630387665392585,0.14756342324983943,#e1c98c,81.66132373027911,18.76705531581842,44.88236447634958,0.18173872029543994,#34424a,27.07623461484374,-6.804918711893439,-7.48311235613119,0.04563262684649968
0348,#6d9ec2,63.01013682356215,-23.637412402187106,-35.520549822104726,0.12414047447013488,#c9ced7,82.62875213168915,-3.2590441512297317,-7.7353494898524495,0.6178633790944124,#3b3430,22.299626395915837,3.926005021670454,3.4281453876809733,0.07394478564547206,#d8a68d,72.09175365463342,34.46711796582254,24.4210413449016,0.05545520231213873,#3c3f4d,26.880867794160878,-2.1652431006623236,-10.831156764998543,0.128596158477842
0349,#75ac41,64.69816044903492,-27.693496820584457,62.077372357454074,0.08714675658317277,#5f5651,37.2667261786355,5.5240520473163714,4.788791755130744,0.06355722141939628,#e3cc8e,82.63103906762692,18.125230483598955,45.45891158085516,0.16257727199743097,#e3c5a8,81.34186337779282,20.49569305207498,24.92080877341994,0.3984455282594733,#273d4c,24.6094735705123,-9.45706057379961,-13.419918787230793,0.28827322174052666
0350,#2f3c31,23.861455005657213,-5.883722101551361,6.279291072887612,0.35302565028901733,#b9d3d0,82.62341001739262,-13.803241698997894,-0.6332444427038535,0.135001204238921,#6b9c5b,59.57805574099228,-24.44189447747786,41.20960296345334,0.12754144588953115,#36694d,40.28378281613297,-23.021811042024908,16.493213709050853,0.2368707851637765,#80c0c3,73.6928282522119,-30.616686893318107,-9.090976225153314,0.14756091441875402
0351,#6c9097,57.43271698833475,-18.189775217235876,-9.659963470165676,0.35308234987154785,#b0c2b3,76.7201874407106,-9.261376869940959,9.55604889487361,0.1925859023763648,#303135,20.369495180620653,-0.6642740913153613,-2.8319099982167497,0.24252719572896597,#ca5a69,52.82964401251357,78.70412953240843,8.362261222856299,0.03164388648041105,#859266,58.51194985630329,-5.623643219199936,30.273444539910262,0.18016066554271035
0352,#80b6da,71.62677830953524,-26.265388765418464,-35.94117648422621,0.44547306518946694,#d42a3b,46.936689457015696,125.26373212504727,21.490599653732218,0.020205623795761078,#8cd3e2,80.54568690105884,-33.582560268636755,-19.706730920530617,0.45476125963391134,#dae9e2,91.08651085524615,-7.904245549812874,3.6652938127178163,0.050593589434810536,#776c5d,46.22774144668937,7.545410789427277,12.391310454742536,0.028966461946050095
0353,#2f3e3f,24.978052522439626,-6.95504202365698,-2.23368323576404,0.4760155748233783,#7ebed1,73.45764937492382,-30.334658941251742,-22.433720604764783,0.15392431358381503,#41654f,39.57277197661757,-17.128014545981824,13.064846093097426,0.18801280507385998,#a6d7cb,82.3887221642931,-24.721236037090357,4.188944638256754,0.09185482899807322,#619058,55.2695597402689,-23.314051873126303,35.60532763443671,0.09019247752087348
0354,#83989d,61.408169346343286,-11.35748971055974,-6.464201943923741,0.13908407594733463,#48a0ca,62.32342200637805,-34.80555146257594,-43.931443474377936,0.2901458132626846,#506775,42.29250481934241,-11.769352741231131,-13.880291364984792,0.18976095857418113,#80c0cc,73.96329690065843,-30.49270556584459,-16.55852590245426,0.26565560773924213,#c6d4c5,83.50740165095566,-7.067868364691924,9.939197766058212,0.11535354447655748
0355,#7d8d94,57.60510388179594,-8.87440999529022,-7.514475258355815,0.1712703717084136,#d5d4c8,84.69113969223503,1.2432975118419716,9.315418433570187,0.42573859987154783,#706449,42.82391738518643,9.006207012887172,20.243975250192776,0.14879275048169557,#84af58,66.72536167838898,-21.531770274034688,54.055488679368906,0.0752659360950546,#3d3a35,24.56137694999044,1.8518064201829147,3.7573777555028536,0.17893234184328838
0356,#e3dcd7,88.17219175565626,4.310808444578183,4.6928589184125435,0.2083659481374438,#483e39,27.069581825413557,5.907662148425,4.626830613325484,0.3018434890815671,#9b4455,40.831643085762956,58.62181251325663,2.7765067686316467,0.05878743175979448,#a5a586,66.99921699926223,1.660862355938383,23.008179294235095,0.26500381342324986,#d09f8a,69.49966812641043,33.4943423340355,21.578591411644144,0.16599931759794476
0357,#b29e7a,66.0004177358919,14.767735332126199,28.232580385707923,0.23708503933847141,#4e443d,29.640768381269524,6.138388446819463,6.087188624904061,0.41525770712909443,#cfd1c9,83.48621982761401,-0.6958524948249529,5.9319722692910695,0.19436817597944767,#a73f49,41.61518306222657,74.31763468085857,10.930967981872545,0.06813884874759152,#d2917c,66.06597484469374,45.68581942707673,23.55656422613392,0.085150228805395
0358,#454640,29.45202255065562,-0.2324240753599701,4.19745488668092,0.3803598667308927,#b7b9aa,74.61472681774629,-0.3347253618080882,11.265520489089685,0.2125346218689788,#6b8f5b,55.609737341316816,-18.016636775048102,33.70363849940705,0.23762594332048811,#387291,45.52322560232232,-23.72774478640878,-31.552034959079272,0.14433706647398845,#964331,39.10667204383584,62.753561132813665,22.15527621459257,0.025142501605651894
0359,#4e555c,35.77035255554497,-3.9805372719652943,-6.244877275473559,0.32781039258188827,#d5dbd7,86.85705040133986,-3.142778491228168,2.37756126726519,0.199159039820167,#6bb5cf,69.94915833011451,-33.20662915865496,-29.23222888983268,0.2389355531470777,#d8a58c,71.82828260366962,35.2102109647977,24.53719984480343,0.15266889450867052,#518444,50.2974064906647,-24.98046711297762,39.32623764341093,0.08142611994219653
0360,#7a9e43,60.778264151393216,-17.89753827103471,54.606111367781935,0.07431759794476557,#73634f,42.963336569154656,11.15822376374396,16.165899335338647,0.22366730892742454,#828f8f,58.39009348203659,-7.100212773555065,-1.5414753810827981,0.16193601477199743,#343632,22.297677792249402,-0.810746876986435,2.5019506002838368,0.41526924775208734,#c3b895,74.85860031253908,8.698877108944064,26.957975739766294,0.12480983060372511
0361,#4a413d,28.309695015430258,5.278962871941611,3.871812025388041,0.21111813583815028,#be9681,65.23605127626602,27.311271527587454,20.40086369266967,0.058434690109184326,#232021,12.609093781413225,1.1992963696228651,-0.2879152458427028,0.6568511159280668,#66a1b7,63.12114138952417,-27.424168113488275,-24.48532777776406,0.027665883911368015,#4d6e60,43.61551918717027,-16.098346743371295,7.4667442745561585,0.04593017421323057
0362,#222121,12.84514322958606,0.412587996075462,0.08697885628671363,0.4727410484906872,#a49b79,63.93025202710679,7.443784811320988,25.80441680030027,0.04004094412331406,#695c43,39.68632668556694,9.514944876855825,18.785611828265814,0.11924223265895954,#525c64,38.49517938993535,-5.554292769941593,-7.447606581636237,0.0874367774566474,#3b3a33,24.30573495516827,0.8770556622708756,4.8726229620445425,0.2805389972703918
0363,#534d37,32.750373836372624,4.727474515284582,15.587009397938857,0.1536623916184971,#d3d3d2,84.53038212932141,0.05675859240966726,0.7650128994980173,0.14487847222222222,#d49c8a,69.19105649396076,38.2691111162879,20.44667353176772,0.0662165823699422,#2c2c2c,18.002902994605904,0.00013038828895435266,-0.002849012214645065,0.4044948217726397,#7e7c3f,50.931936757326255,4.154565856020534,39.49956916564936,0.2307477320166988
